event_id,date,name,distance,finishers,year,finishers_n
126618,19.04.2026,6 ore del Mediterraneo (ITA),6h,28,2026,28
126177,19.04.2026,Spokane River Run 50K (USA),50km,100,2026,100
130916,19.04.2026,Longtan Middle Lake UTP100 Endurance Challenge (CHN),100km,32,2026,32
130917,19.04.2026,Longtan Middle Lake UTP50 Endurance Challenge (CHN),50km,11,2026,11
126858,19.-20.04.2026,Palmas RAP Backyard (BRA),38h,71,2026,71
130890,19.04.2026,UltraTrax Bear Creek Mountain (USA),28mi,101,2026,101
125485,18.04.2026,UFOREANighttime (USA),50km,20,2026,20
130603,18.04.2026,Ultra Santa Maria – Desafio Imembui (BRA),12h,55,2026,55
130946,18.-19.04.2026,ROCovery 24-Hour Run/Walk Challenge (USA),24h,23,2026,23
126109,18.04.2026,The 6 Hour Lions Roar Trail Race (USA),6h,5,2026,5
128647,18.04.2026,Søvind Hal-maraton (DEN),6h,5,2026,5
129688,18.04.2026,Steinfelder 50 KM Ultramarathon (GER),50km,29,2026,29
129592,18.04.2026,Kalmar Backyard Ultra (SWE),25h,59,2026,59
122385,18.04.2026,6 godzin pełnej MOCY (POL),6h,40,2026,40
130953,18.04.2026,6 godzin pełnej MOCY - 50km Split (POL),50km,39,2026,39
126089,18.04.2026,Run with the Goats 50km - Beer (USA),50km,19,2026,19
126090,18.04.2026,Run with the Goats 50km - Sober (USA),50km,4,2026,4
126091,18.04.2026,Run with the Goats 50km - Light (USA),50km,3,2026,3
125603,18.04.2026,Cottontail 6 Hour Race (USA),6h,1,2026,1
126068,18.04.2026,Outlands (USA),50km,46,2026,46
126962,18.04.2026,Woodside Purisima Creek Crossover (USA),50km,52,2026,52
122432,18.04.2026,Viborg 100 km (DEN),100km,45,2026,45
122433,18.04.2026,Viborg 50km (DEN),50km,69,2026,69
130952,18.04.2026,Viborg 100km - open race (DEN),100km,37,2026,37
129054,18.04.2026,Rock The Trail (SWE),45km,13,2026,13
129595,18.04.2026,Tjust Trail Run (SWE),46km,7,2026,7
125188,18.-19.04.2026,The Eternal Damnation Backyard (USA),29h,63,2026,63
125486,18.04.2026,UFOREA Daytime (USA),50km,43,2026,43
125487,18.04.2026,UFOREA Daytime (USA),100km/2 Etappen,8,2026,8
128083,18.04.2026,Gunpowder Keg Ultra (USA),50km,31,2026,31
126082,18.04.2026,Hyner View Trail Challenge 50 Km (USA),50km,391,2026,391
130947,18.-19.04.2026,Southern Grit Endurance Challenge (USA),24h,15,2026,15
130948,18.-19.04.2026,Southern Grit Endurance Challenge (USA),12h,22,2026,22
130949,18.04.2026,Southern Grit Endurance Challenge (USA),6h,3,2026,3
130950,18.04.2026,Southern Grit Endurance Challenge Ruck (USA),24h,6,2026,6
130951,18.04.2026,Southern Grit Endurance Challenge Ruck (USA),12h,5,2026,5
126093,18.04.2026,Loud Thunder 50 km Race (USA),50km,52,2026,52
126094,18.04.2026,Storm the Park (USA),50km,21,2026,21
126131,18.04.2026,Earth Day 50k (USA),50km,72,2026,72
122747,18.04.2026,Run to Remember (USA),8h,13,2026,13
122748,18.04.2026,Run to Remember (USA),50km,19,2026,19
125542,18.04.2026,Mendocino Coast 50K Ultra Trail Run (USA),50km,136,2026,136
126096,18.04.2026,Funest 50k (USA),50km,23,2026,23
129150,18.-19.04.2026,Backyard Ultra Club Kona (ARG),35h,41,2026,41
122650,18.04.2026,Whiskey Basin 60 km Trail Run (USA),60km,96,2026,96
126807,18.04.2026,Toughest N’ Texas Trail Runs 50K (USA),50km,27,2026,27
125544,18.04.2026,Rattler Trail Race 50K (USA),50km,80,2026,80
130921,18.04.2026,Gulf Coast Grind (USA),50km,23,2026,23
130922,18.04.2026,Squak Mountain 50 Km Trail Run (USA),50km,48,2026,48
125588,18.04.2026,West Texas 50km Ultra (USA),50km,20,2026,20
125602,18.04.2026,Cottontail 12 Hour Race (USA),12h,9,2026,9
126132,18.04.2026,Fondren Urban Ultra (USA),12h,107,2026,107
125147,18.04.2026,Coyote 50 km Trail Run (USA),50km,26,2026,26
126964,18.04.2026,Cedro Peak 50 Km Ultramarathon (USA),50km,44,2026,44
125587,18.04.2026,West Texas 50mi Ultra (USA),50mi,9,2026,9
128492,18.04.2026,Tuscany Crossing TC53K (ITA),53km,446,2026,446
125531,18.04.2026,Froggy Mountain Sweet Sixteen 50K (USA),50km,3,2026,3
125540,18.04.2026,Red Rocks of Sedona East Side The VUE 50 Miles (USA),50mi,37,2026,37
125541,18.04.2026,Red Rocks of Sedona East Side The VUE 34 Miles (USA),34mi,87,2026,87
125543,18.04.2026,Spitfire Ultra Trail Challenge (USA),55km,36,2026,36
122732,18.04.2026,English's Ridge Rumble 50 Km (USA),50km,52,2026,52
126067,18.04.2026,Outlands (USA),50mi,37,2026,37
125556,18.-19.04.2026,Leona Divide 100 Miles Run (USA),100Miles,44,2026,44
125557,18.04.2026,Leona Divide 100 Km Run (USA),100km,64,2026,64
125558,18.04.2026,Leona Divide 50 Mile Run (USA),50mi,81,2026,81
125559,18.04.2026,Leona Divide 50 km Run (USA),50km,97,2026,97
122745,18.04.2026,Shore2Shore Trail Race (USA),50km,149,2026,149
126079,18.04.2026,Traprock 50k Ultramarathon (USA),50km,81,2026,81
126080,18.-19.04.2026,FlatRock 101K Ultra Trail Race (USA),101km,8,2026,8
126081,18.-19.04.2026,Flatrock 50K (USA),50km,21,2026,21
129409,18.04.2026,Capitol Peak 50 Miler (USA),50mi,18,2026,18
126092,18.04.2026,Loud Thunder 50 Mile Race (USA),50mi,33,2026,33
125592,18.04.2026,Ouachita Trail 50 Mile (USA),50mi,53,2026,53
125593,18.04.2026,Ouachita Trail 50 km (USA),50km,96,2026,96
126108,18.04.2026,The 12 Hour Lions Roar Trail Race (USA),12h,20,2026,20
125146,18.04.2026,Coyote 50 Mile Trail Run (USA),50mi,13,2026,13
128490,18.-19.04.2026,Tuscany Crossing TC103K (ITA),103km,227,2026,227
122651,18.04.2026,Whiskey Basin 91 km Trail Run (USA),91km,92,2026,92
130883,18.04.2026,Zane Grey 50 Miles Endurance Run (USA),50km,43,2026,43
125823,18.04.2026,Zane Grey 50 Miles Endurance Run (USA),50mi,40,2026,40
125551,18.04.2026,Blue Ridge Double Marathon (USA),52mi,76,2026,76
125875,18.04.2026,The Foxtail Hundred 50km Rail Trail Race (CAN),50km,71,2026,71
126182,17.-18.04.2026,RUN4Kids 24 Hour Race (USA),24h,8,2026,8
126183,17.04.2026,RUN4Kids 12 Hour Race (USA),12h,8,2026,8
126184,17.04.2026,RUN4Kids 6 Hour Race (USA),6h,3,2026,3
126186,17.-19.04.2026,RUN4Kids 50 Mile Race (USA),50mi,4,2026,4
126185,17.-19.04.2026,RUN4Kids 100 Mile Race (USA),100mi,5,2026,5
126107,17.-25.04.2026,The 24 Hour Lions Roar Trail Race (USA),24h,38,2026,38
128491,17.-19.04.2026,Tuscany Crossing TC100M (ITA),161km,74,2026,74
123666,17.-20.04.2026,Big Bear's Backyard Ultra (SVK),55h,65,2026,65
126071,17.-18.04.2026,Capitan Mountain 34 Hour (USA),34h,59,2026,59
126072,17.-18.04.2026,Capitan Mountain 34 Hour (USA),12h,4,2026,4
118198,12.04.2026,6-Stunden-Lauf der SKV Mörfelden (GER),6h,101,2026,101
124227,12.04.2026,Taipei Ultra Trail 50km (TPE),50km,9,2026,9
130905,12.04.2026,Daba Cunye Trail Running Challenge (CHN),50km,147,2026,147
130570,12.04.2026,Freeden Ultramarathon (GER),45km,18,2026,18
130730,12.04.2026,3 Santi Trail - L'eremitica (ITA),47km,168,2026,168
124226,12.04.2026,National Taipei University 6H Ultra Marathon - AM (TPE),6h,44,2026,44
125269,12.04.2026,Gorge Waterfalls 50k (USA),50km,361,2026,361
125545,12.04.2026,Napa Valley 50k Trail Race (USA),50km,19,2026,19
126069,12.04.2026,Peterson Ridge Rumble 40 Mile Trail Run (USA),40mi,57,2026,57
126963,12.04.2026,Buffalo Runners 6 Hour Distance Classic (USA),6h,22,2026,22
130906,12.04.2026,Shu Road·Qingni Ridge (CHN),50km,201,2026,201
130831,12.04.2026,National Taipei University 8H Ultra Marathon Free (TPE),8h,3,2026,3
130832,12.04.2026,National Taipei University 6H Ultra Marathon - Free (TPE),6h,1,2026,1
130732,12.04.2026,Alpe della Luna Trail (ITA),52km,118,2026,118
126070,12.04.2026,Mountains to Sea Challenge (USA),50km,81,2026,81
130907,12.04.2026,Dachan Mountain Cross-country Race (CHN),50km,381,2026,381
130830,12.04.2026,National Taipei University 4H Ultra Marathon (TPE),4h,3,2026,3
124225,12.04.2026,National Taipei University 8H Ultra Marathon (TPE),8h,46,2026,46
130826,12.04.2026,17-km Coastline Scenic Area (TPE),45km,6,2026,6
124224,12.04.2026,National Taipei University 14H Ultra Marathon (TPE),14h,72,2026,72
126355,12.04.2026,NoCo Urban Ultra and Relay (USA),50mi,23,2026,23
129414,12.04.2026,Essener Rhein-Herne-Kanal Marathon (GER),50km,13,2026,13
129415,12.04.2026,Essener Rhein-Herne-Kanal Marathon - 71km (GER),71km,14,2026,14
118569,11.-12.04.2026,Ultramarathon Festival Venice 12h (ITA),12h,55,2026,55
125484,11.-12.04.2026,The Old Six Day (USA),12h,6,2026,6
125626,11.-12.04.2026,Ozarks Foothills 50 km Night Race (USA),50km,10,2026,10
123991,11.04.2026,Viadal Ultra 6h (SWE),6h,10,2026,10
130833,11.04.2026,Mäschder Drehwurm 6 Stundenlauf (GER),6h,12,2026,12
130756,11.-12.04.2026,Les 12 heures de Montcul (FRA),12h,10,2026,10
130757,11.-12.04.2026,Les 6 heures de Montcul (FRA),6h,11,2026,11
130531,11.-12.04.2026,Les 24 heures de Montcul (FRA),24h,34,2026,34
124542,11.-12.04.2026,24 heures de L'Isère à Tullins - Championnats de France (FRA),24h,145,2026,145
131016,11.-12.04.2026,24 heures de L'Isère à Tullins - open race (FRA),24h,111,2026,111
118567,11.-12.04.2026,Ultramarathon Festival Venice 24h (ITA),24h,93,2026,93
118568,11.04.2026,Ultramarathon Festival Venice 6h (ITA),6h,92,2026,92
130708,11.04.2026,Backyard We are the Loop (ITA),23h,21,2026,21
118665,11.04.2026,Dagens Dobbel (NOR),52km,12,2026,12
118327,11.-12.04.2026,WTF Backyard Ultra (SWE),19h,17,2026,17
125483,11.-12.04.2026,The Old Six Day (USA),24h,17,2026,17
128972,11.04.2026,Last Rabbit Standing - LRS (GER),41h,117,2026,117
126058,11.04.2026,Deja Vu 50 KM  Run (USA),50km,7,2026,7
130995,11.-12.04.2026,Patagonia Run 70km (ARG),72km,773,2026,773
126050,11.04.2026,SPASM Lake Chabot 50 km (USA),50km,20,2026,20
121376,11.04.2026,Ultra Desafio Bertioga (BRA),55km,33,2026,33
127921,11.04.2026,Diez Vista 50K Trail Run (CAN),50km,401,2026,401
123514,11.04.2026,Halener Ultra (GER),47km,10,2026,10
123992,11.04.2026,Viadal Ultra 12h (SWE),12h,25,2026,25
130715,11.04.2026,Viadal Ultra 12h - 50mi split (SWE),50mi,14,2026,14
130716,11.04.2026,Viadal Ultra 12h - 100km split (SWE),100km,7,2026,7
129817,11.04.2026,New River Trail 50 km (USA),50km,61,2026,61
126051,11.04.2026,James River Trail Runs (USA),50mi,28,2026,28
126052,11.04.2026,James River Trail Runs (USA),50km,40,2026,40
122730,11.04.2026,J.W. Corbett 50 Km Trail Race (USA),50km,32,2026,32
122733,11.04.2026,Spring Fever 8 Hours (USA),8h,23,2026,23
125564,11.04.2026,Zumbro 34 Mile Endurance Run (USA),34mi,79,2026,79
126086,11.04.2026,Leatherwood Ultras 100 Mile (USA),100mi,3,2026,3
126087,11.04.2026,Leatherwood Ultras 50 Mile (USA),50mi,9,2026,9
126088,11.04.2026,Leatherwood Ultras 50 Km (USA),50km,16,2026,16
125590,11.04.2026,Mad City 50K Road Race (USA),50km,28,2026,28
125625,11.04.2026,Ozarks Foothills 50 km Race (USA),50km,52,2026,52
130750,11.04.2026,Runamuck 50K (USA),50km,61,2026,61
125166,11.04.2026,Death by 5k Memphis (USA),50km,117,2026,117
125604,11.04.2026,Forget the PR - Mohican 50k (USA),50km,143,2026,143
127473,11.04.2026,Lake Sonoma 100K & 50K (USA),50km,218,2026,218
130909,11.04.2026,Ultra Trail XiaHuaYuan 50km (CHN),50km,1082,2026,1082
130713,11.04.2026,Ultra-Trail Mogan by UTMB - MMG (CHN),45km,1669,2026,1669
118682,11.04.2026,Mäschder Drehwurm 12 Stundenlauf (GER),12h,19,2026,19
130709,11.04.2026,Ultra Netum 100 (ITA),100km,10,2026,10
130710,11.04.2026,Ultra Netum 50 (ITA),50km,21,2026,21
124553,11.04.2026,Sri Chinmoy Self-Transcendence 12 Hour Race Riga (LAT),12h,19,2026,19
126036,11.04.2026,Blue Heron Hundreds 100 miles (USA),100mi,68,2026,68
126037,11.04.2026,Blue Heron Hundreds 100 km (USA),100km,9,2026,9
126045,11.04.2026,Run the Ranch 12 Hour Race (USA),12h,22,2026,22
126055,11.-12.04.2026,Chief Ladiga 100 (USA),100mi,61,2026,61
126056,11.04.2026,Chief Ladiga 100 - 50 Miles (USA),50mi,34,2026,34
126057,11.04.2026,Chief Ladiga 100 - 50 Km (USA),50km,39,2026,39
122731,11.04.2026,J.W. Corbett 50 Mile Trail Race (USA),50mi,5,2026,5
126064,11.-12.04.2026,The Zion 100 Mile Run (USA),100mi,171,2026,171
126065,11.-12.04.2026,The Zion 100 km Run (USA),100km,191,2026,191
126066,11.04.2026,The Zion 60 km Run (USA),60km,188,2026,188
125820,11.04.2026,Oriflamme 50K Trail Run (USA),50km,121,2026,121
125566,11.04.2026,Walla Walla 6 Hour Race (USA),6h,21,2026,21
125568,11.04.2026,Serengeti Trail Races (USA),50km,44,2026,44
121730,11.04.2026,Desert Rats Trail Running Festival 50 Km (USA),48km,422,2026,422
126100,11.04.2026,Dirty 30 Gravel (USA),50km,5,2026,5
125599,11.04.2026,Ancient Lakes 50 km Trail Run (USA),50km,63,2026,63
125600,11.04.2026,Run the Ranch 6 Hour Race (USA),6h,7,2026,7
125601,11.04.2026,Kal-Haven Trail Run (USA),33.5mi,65,2026,65
130733,11.04.2026,Snaketail 50 (USA),50mi,9,2026,9
125624,11.-12.04.2026,Ozarks Foothills 50 Mile Race (USA),50mi,33,2026,33
130753,11.04.2026,Merus (USA),52.4mi,1,2026,1
130754,11.04.2026,Howlin' Wolfe (USA),50km,21,2026,21
130755,11.04.2026,Bluebonnet Trail Run (USA),50mi,5,2026,5
130752,11.04.2026,Gubbio Trail Città di Pietra (ITA),50km,86,2026,86
125589,11.04.2026,Mad City 100K Road Race (USA),100km,11,2026,11
125591,11.04.2026,Mad City 100K Road Championship (USA),100km,17,2026,17
125617,11.04.2026,Brazos Bend 50 - 50 Km (USA),50km,148,2026,148
121313,11.04.2026,KTR Campos do Jordão (BRA),50km,309,2026,309
130908,11.-12.04.2026,Ultra Trail XiaHuaYuan 100km (CHN),100km,485,2026,485
130731,11.04.2026,Costalunga Trail (ITA),50km,48,2026,48
128501,11.04.2026,Elba Trail (ITA),58km,146,2026,146
116831,11.04.2026,Borneo Ultra Trail Marathon BUTM - 50 km (MAS),50km,310,2026,310
116832,11.-12.04.2026,Borneo Ultra Trail Marathon BUTM - 100 Km (MAS),106km,176,2026,176
130825,11.04.2026,Region Water to Paichi Ultra Run (TPE),45km,10,2026,10
125773,11.-12.04.2026,Potawatomi 100 Mile Trail Run (USA),100mi,27,2026,27
125775,11.04.2026,Potawatomi 30 Mile Trail Run (USA),30mi,39,2026,39
126054,11.04.2026,Olympic Adventure Trail (OAT) Run (USA),50km,70,2026,70
125550,11.04.2026,Flint Hills 50 (USA),50mi,40,2026,40
126098,11.04.2026,Knobstone 50 (USA),50mi,99,2026,99
125598,11.04.2026,Ancient Lakes 50 Mile Trail Run (USA),50mi,51,2026,51
125607,11.-12.04.2026,Rim Runner 100 Mile Trail Race (USA),100mi,3,2026,3
125608,11.04.2026,Rim Runner 50 Mile Trail Race (USA),50mi,16,2026,16
125609,11.04.2026,Rim Runner 50 km Trail Race (USA),50mi,40,2026,40
125616,11.04.2026,Brazos Bend 50 - 50 Mile (USA),50mi,161,2026,161
125622,11.-12.04.2026,Ozarks Foothills 100 Mile Race (USA),100mi,4,2026,4
125623,11.-12.04.2026,Ozarks Foothills 100 Km Race (USA),100km,17,2026,17
130851,11.04.2026,Xuhai Ultra Marathon (TPE),50km,129,2026,129
125268,11.04.2026,Gorge Waterfalls 100k (USA),100km,304,2026,304
121731,11.-12.04.2026,Desert Rats Trail Running Festival 100 Km (USA),100km,232,2026,232
127472,11.04.2026,Lake Sonoma 100K & 50K (USA),100km,97,2026,97
119884,11.04.2026,New River Trail 100 km (USA),100km,16,2026,16
130849,11.04.2026,Xuhai Ultra Marathon (TPE),100km,124,2026,124
130850,11.04.2026,Xuhai Ultra Marathon (TPE),70km,56,2026,56
125563,11.04.2026,Zumbro Midnight 50 Mile Trail Race (USA),50mi,65,2026,65
126048,11.04.2026,Taturs Lake McMurtry 50 Km Trail Race (USA),50km,40,2026,40
121314,10.04.2026,KTR Campos do Jordão (BRA),80km,98,2026,98
130994,10.-13.04.2026,Patagonia Run 110 Kms (ARG),110km,382,2026,382
130712,10.-11.04.2026,Ultra-Trail Mogan by UTMB - CMG (CHN),80km,681,2026,681
130834,10.-11.04.2026,Mäschder Drehwurm 24 Stundenlauf (GER),24h,35,2026,35
125772,10.-12.04.2026,Potawatomi 150 Mile Trail Run (USA),150mi,8,2026,8
126114,10.-12.04.2026,Cannonball Run - 34h (USA),34h,47,2026,47
130711,10.-11.04.2026,Ultra-Trail Mogan by UTMB - DMG (CHN),114km,373,2026,373
125482,10.-12.04.2026,The Old Six Day (USA),6h,4,2026,4
120227,10.-11.04.2026,Jurasteig Nonstop Ultratrail 104 km -JUNUT- (GER),104km,40,2026,40
120228,10.04.2026-12.04.2024,Jurasteig Nonstop Ultratrail 170 km  -JUNUT- (GER),170km,29,2026,29
120229,10.-12.04.2026,Jurasteig Nonstop Ultratrail 239 km -JUNUT- (GER),239km,38,2026,38
125562,10.-11.04.2026,Zumbro 100 Mile Endurance Run (USA),100mi,42,2026,42
125774,10.-11.04.2026,Potawatomi 50 Mile Trail Run (USA),50mi,100,2026,100
125771,09.-12.04.2026,Potawatomi 200 Mile Trail Run (USA),200mi,3,2026,3
125481,09.-12.04.2026,The Old Six Day (USA),48h,15,2026,15
130993,08.-10.04.2026,Patagonia Run 100 Millas (ARG),100mi,275,2026,275
125480,08.-12.04.2026,The Old Six Day (USA),72h,7,2026,7
129350,07.-09.04.2026,Ate Cair as Pernas- Backyard Ultra (BRA),45h,113,2026,113
125479,06.-12.04.2026,The Old Six Day (USA),144h,10,2026,10
130888,06.04.2026,Hasetal-Lauf - Etappe 4 (GER),46km,21,2026,21
130585,06.04.2026,Green Green Grassland Ultra Run (TPE),45km,6,2026,6
130887,05.04.2026,Hasetal-Lauf - Etappe 3 (GER),45.2km,18,2026,18
122217,05.04.2026,8 Heures de Naussac (FRA),8h,8,2026,8
118357,05.04.2026,Muddy Duck (The Fluffy Duck) (USA),50km,11,2026,11
130581,04.-06.04.2026,Backyard Ultra Tyumen (RUS),31h,27,2026,27
125552,04.-05.04.2026,Silver Moon Race 100 Mile Race (USA),100mi,15,2026,15
125553,04.-05.04.2026,Silver Moon Race 24 Hour Race (USA),24h,32,2026,32
125554,04.-05.04.2026,Silver Moon Race 12 Hour Race (USA),12h,25,2026,25
125555,04.04.2026,Silver Moon Race 6 Hour Race (USA),6h,4,2026,4
126642,04.-05.04.2026,Crown Stub 100 (USA),100mi,14,2026,14
128436,04.-08.04.2026,Backyard Belgium What's your limit (BEL),65h,241,2026,241
126046,04.04.2026,The Krrbrrr – Knik River Break-up Ramble Run (USA),8h,3,2026,3
130105,04.04.2026,La Ronde au Saint-Blavy (FRA),48km,11,2026,11
129735,04.04.2026,Broken Race (FRA),24h,52,2026,52
130665,04.04.2026,Devilla Forest 8-hour Challenge (GBR),8h,102,2026,102
128373,04.04.2026,Umstädter Sausteige Ultra (GER),47km,25,2026,25
130886,04.04.2026,Hasetal-Lauf - Etappe 2 (GER),50km,23,2026,23
125970,04.04.2026,Fort Yargo 50km Ultramarathon (USA),50km,78,2026,78
126806,04.04.2026,Shotgun Trail Blast (USA),50km,15,2026,15
125539,04.04.2026,Weymouth Woods 50 km Trail Run (USA),50km,60,2026,60
126053,04.04.2026,Spring SOMO Timed Trail (USA),6h,2,2026,2
130504,04.04.2026,MFAMTL - Maybe the First Annual Maybe the Last 6h (USA),6h,4,2026,4
130518,04.04.2026,CT 123 (USA),200km,6,2026,6
130519,04.04.2026,CT 123 (USA),100km,12,2026,12
122727,04.04.2026,The Long Run - Spring Forward (USA),6h,9,2026,9
130517,04.04.2026,Beast of the Brazos (USA),50km,34,2026,34
129664,04.04.2026,Copa Argentina de Ultradistancia (ARG),100km,6,2026,6
129562,04.04.2026,Augustus 360° (GER),88.5km,7,2026,7
129244,04.04.2026,Bayernlauf 9. Etappe (GER),52km,16,2026,16
126043,04.04.2026,Rockin-K Trail 50 Km (USA),50km,35,2026,35
125613,04.04.2026,Croom Trail 50K I'm Not A Fool Run (USA),50km,78,2026,78
130509,04.04.2026,Santa Barbara Tough Enough (USA),59mi,2,2026,2
125159,04.04.2026,Beast of the Brazos (USA),50mi,10,2026,10
126960,04.04.2026,Mount Toby 50k Race (USA),50km,40,2026,40
125017,04.04.2026,Bull Run Run 50 Miler (USA),50mi,88,2026,88
122728,04.04.2026,Lake Martin 50 KM Endurance Race (USA),50km,55,2026,55
122729,04.04.2026,Lake Martin 50 Mile Endurance Trial Race (USA),50mi,29,2026,29
125620,04.04.2026,Diablo Trails Challenge (USA),50km,127,2026,127
130910,04.-12.04.2026,Mt. Wumeng Ultra Trail 500km (CHN),500km,5,2026,5
130911,04.-07.04.2026,Mt. Wumeng Ultra Trail 200km (CHN),200km,5,2026,5
125612,04.04.2026,Croom Trail 50 Mile Fools Run (USA),50mi,32,2026,32
125615,04.04.2026,American River 50 Mile Endurance Run (USA),50mi,143,2026,143
130584,04.04.2026,Xinyue Xiangshan Ultra Run (TPE),45km,9,2026,9
125548,04.04.2026,Hells Hills 50 Mile Race (USA),50mi,12,2026,12
125549,04.04.2026,Hells Hills 50km Race (USA),50km,48,2026,48
129737,04.04.2026,Copa Argentina de Ultradistancia (ARG),50km,15,2026,15
130526,04.04.2026,Dolomiti Beer Trail (ITA),55km,233,2026,233
130631,04.-05.04.2026,Leonidas Run 184km (JPN),184km,12,2026,12
128948,03.-04.04.2026,Do Stop Trail Race (USA),24h,4,2026,4
126032,03.-05.04.2026,The Country Mile 48 Hour Race (USA),48h,236,2026,236
124302,03.-05.04.2026,Backyard Ultra Valais (BUV) (SUI),48h,77,2026,77
118678,03.-05.04.2026,Easter Backyard Ultra (SUI),37h,43,2026,43
129878,03.04.2026,Ruosniemi Backyard Ultra (FIN),25h,28,2026,28
130885,03.04.2026,Hasetal-Lauf - Etappe 1 (GER),46.3km,28,2026,28
122512,03.-06.04.2026,Hasetal-Lauf (GER),188km/4Etappen,18,2026,18
129243,03.04.2026,Bayernlauf 8. Etappe (GER),66km,18,2026,18
128949,03.04.2026,Do Stop Trail Race Day (USA),12h,1,2026,1
128951,03.04.2026,Do Stop Trail Race Night (USA),12h,1,2026,1
130583,03.04.2026,Challenge Yulao Ultra Run (TPE),45km,8,2026,8
130780,02.-04.04.2026,ECP Hundred Miles Endurance Run (PHI),100mi,11,2026,11
126040,02.-05.04.2026,Big Al’s 200 (USA),100mi,4,2026,4
129242,02.04.2026,Bayernlauf 7. Etappe (GER),61km,19,2026,19
129241,01.04.2026,Bayernlauf 6. Etappe (GER),58km,15,2026,15
126039,31.03.-05.04.2026,Big Al’s 200 (USA),200mi,1,2026,1
129012,31.03.2026,Stay Hard! Dürnhart (GER),12h,7,2026,7
129240,31.03.2026,Bayernlauf 5. Etappe (GER),47km,14,2026,14
129239,30.03.2026,Bayernlauf 4. Etappe (GER),60km,15,2026,15
130494,29.03.2026,Défi Trails Lillois - 45km (FRA),45km,93,2026,93
128487,29.03.2026,50 km del Marecchia (ITA),50km,64,2026,64
118246,29.03.2026,Springtide 50k (GBR),50km,180,2026,180
130427,29.03.2026,JinJiang Three Mountains Cross Trail Race (CHN),50km,600,2026,600
130150,29.03.2026,Trail des Piqueurs 52 km (FRA),52km,217,2026,217
129238,29.03.2026,Bayernlauf 3. Etappe (GER),55km,19,2026,19
125629,29.03.2026,Sleeping Giant Trail Runs (USA),50km,92,2026,92
128477,29.03.2026,Maremontana Trail 50k (ITA),50km,198,2026,198
129734,29.03.2026,Supermaratona Cidade do Rio Grande 50km (BRA),50km,122,2026,122
121031,29.03.2026,Festival de UltraFondo Burjassot - 6h (ESP),6h,10,2026,10
130398,29.03.2026,Tucheng Ultra Run (TPE),45km,15,2026,15
130654,29.03.2026,Outopia Moganshan Misty Peaks Trail (CHN),45km,339,2026,339
130580,29.03.2026,Ultramaratona de 6 Horas de Macaé (BRA),6h,19,2026,19
121032,29.03.2026,Festival de UltraFondo Burjassot - 12h (ESP),12h,12,2026,12
130650,28.03.2026,Danube 12h - 100km Split (BUL),100km,11,2026,11
130651,28.03.2026,Danube 12h -  6h Split (BUL),6h,12,2026,12
130652,28.03.2026,Danube 12h - 50mi Split (BUL),50mi,12,2026,12
128240,28.03.2026,Danube 12h (BUL),12h,14,2026,14
123233,28.-29.03.2026,Cinisello Balsamo Running Festival 12h (ITA),12h,125,2026,125
130579,28.-29.03.2026,Ultramaratona de 12 Horas de Macaé (BRA),12h,39,2026,39
130606,28.03.2026,Desafio das Águas 12 horas (BRA),12h,39,2026,39
130604,28.03.2026,Desafio das Águas 100km (BRA),100km,17,2026,17
130729,28.-29.03.2026,2x6h de chateau thierry (FRA),12h,9,2026,9
118234,28.-29.03.2026,24h Château-Thierry (FRA),24h,22,2026,22
121033,28.-29.03.2026,Festival de UltraFondo Burjassot - 24h (ESP),24h,18,2026,18
118088,28.03.2026,Schon Park 3/6/9 Endurance Runs (USA),6h,12,2026,12
130646,28.03.2026,Danube 24h - 100km Split (BUL),100km,13,2026,13
130647,28.03.2026,Danube 24h - 100mi Split (BUL),100mi,4,2026,4
130648,28.03.2026,Danube 24h - 12h Split (BUL),12h,16,2026,16
130649,28.03.2026,Danube 24h - 50mi Split (BUL),50mi,15,2026,15
130653,28.03.2026,Danube 24h - 6h Split (BUL),6h,14,2026,14
128239,28.03.2026,Danube 6h (BUL),6h,16,2026,16
128241,28.03.2026,Danube 24h (BUL),24h,17,2026,17
130292,28.03.2026,Backyard dello Specchio (ITA),26h,75,2026,75
125420,28.03.-04.04.2026,Arizona Monster 300 (USA),308.6mi,72,2026,72
124566,28.03.2026,EMU - Elbe Mulde Ultra (GER),52km,30,2026,30
123234,28.-29.03.2026,Cinisello Balsamo Running Festival 24h (ITA),24h,61,2026,61
129974,28.03.2026,Frontyard Grums (SWE),7h,12,2026,12
123519,28.03.2026,8-Stunden Wurzellauf (GER),8h,71,2026,71
130543,28.-29.03.2026,Shinkun Iga-goe Route Journey Run (JPN),160km,144,2026,144
121751,28.03.2026,Amerongse Berg Ultra 50k (NED),50km,202,2026,202
128667,28.03.2026,Ekeberg Backyard Ultra (NOR),44h,109,2026,109
118087,28.03.2026,Schon Park 3/6/9 Endurance Runs (USA),9h,14,2026,14
125631,28.-29.03.2026,Genesee Valley Ultra (USA),24h,37,2026,37
125632,28.03.2026,Genesee Valley Ultra (USA),12h,29,2026,29
125633,28.03.2026,Genesee Valley Ultra (USA),6h,5,2026,5
130659,28.03.2026,Huangshan huizhou trail race (CHN),55km,1481,2026,1481
124546,28.03.2026,RP-Ultralauf / 3-Türme-Lauf (GER),49.5km,27,2026,27
