Year of event,Event dates,Event name,Event distance/length,Event number of finishers,Athlete performance,Athlete club,Athlete country,Athlete year of birth,Athlete gender,Athlete age category,Athlete average speed,Athlete ID,finish_hours,speed_float,tier,dist_km,speed_kmh_clean,pace_min_km
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,21:01:21 h,Tgcc,MAR,1982.0,M,M23,12.225,123032,21.022499999999997,12.225,ELITE,257.0,12.224997026994888,4.9079766536964975
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,21:05:38 h,Tgcc,MAR,1969.0,M,M45,12.184,123035,21.093888888888888,12.184,ELITE,257.0,12.18362348231452,4.924643320363165
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,22:07:30 h,Tgcc,MAR,1968.0,M,M45,11.616,123038,22.125,11.616,ELITE,257.0,11.615819209039548,5.165369649805447
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,22:27:50 h,,ESP,1971.0,M,M40,11.441,39774,22.46388888888889,11.441,ELITE,257.0,11.440583652776061,5.244487678339818
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,23:00:18 h,Terdav-Equinox 1,FRA,1980.0,M,M35,11.171,143341,23.005,11.171,ELITE,257.0,11.171484459900022,5.3708171206225686
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,23:46:31 h,Tgcc,MAR,1981.0,M,M23,10.81,236413,23.775277777777777,10.81,ELITE,257.0,10.809547732822377,5.550648508430609
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,23:57:03 h,,FRA,1975.0,M,M40,10.73,390702,23.950833333333332,10.73,ELITE,257.0,10.730315577050208,5.591634241245136
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,23:59:57 h,I Run For Hope,POR,1973.0,M,M40,10.709,418499,23.999166666666667,10.709,ELITE,257.0,10.708705163373727,5.602918287937744
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,24:08:58 h,,NOR,1972.0,M,M40,10.642,46507,24.149444444444445,10.642,ELITE,257.0,10.642066760219926,5.638002594033723
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,24:41:35 h,,ITA,1983.0,M,M23,10.408,10496,24.693055555555556,10.408,ELITE,257.0,10.407784464818043,5.764915693904021
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,24:45:26 h,,RUS,1988.0,F,W23,10.381,123068,24.75722222222222,10.381,ELITE,257.0,10.380809191481722,5.779896238651102
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,24:58:36 h,I Run For Hope,USA,1978.0,M,M35,10.29,27926,24.976666666666667,10.29,ELITE,257.0,10.289603630054717,5.831128404669261
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,25:30:55 h,,FRA,1970.0,F,W45,10.072,337185,25.51527777777778,10.072,ELITE,257.0,10.07239671220946,5.956874189364462
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,25:46:50 h,Groupama Rois De Coeur,FRA,1971.0,M,M40,9.969,123034,25.780555555555555,9.969,ELITE,257.0,9.968753367094063,6.018806744487678
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,25:48:07 h,,COL,1966.0,M,M45,9.96,418500,25.801944444444445,9.96,ELITE,257.0,9.960489627181413,6.023800259403372
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,25:48:14 h,Teamaroc,MAR,1974.0,M,M40,9.96,418501,25.80388888888889,9.96,ELITE,257.0,9.959739057420286,6.024254215304799
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,26:01:07 h,,GBR,1978.0,M,M35,9.878,115933,26.01861111111111,9.878,ELITE,257.0,9.877544919768969,6.074383916990921
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,26:23:58 h,,POL,1982.0,M,M23,9.735,396558,26.399444444444445,9.735,ELITE,257.0,9.73505334708222,6.163294422827497
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,26:34:20 h,,GBR,1982.0,M,M23,9.672,233470,26.572222222222223,9.672,ELITE,257.0,9.67175412920761,6.203631647211414
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,26:57:31 h,,MAR,1975.0,M,M40,9.533,123075,26.95861111111111,9.533,ELITE,257.0,9.5331320645846,6.2938391699092096
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,27:08:36 h,,CZE,1973.0,M,M40,9.468,418502,27.143333333333334,9.468,ELITE,257.0,9.468254942895738,6.336964980544748
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,27:09:10 h,,GBR,1977.0,M,M35,9.465,45361,27.152777777777775,9.465,ELITE,257.0,9.464961636828646,6.339169909208819
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,27:48:44 h,I Run For Hope,MEX,1963.0,M,M50,9.241,13538,27.81222222222222,9.241,ELITE,257.0,9.24054172825696,6.493125810635538
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,27:55:11 h,,SUI,1975.0,M,M40,9.205,418503,27.919722222222223,9.205,ELITE,257.0,9.204962640904975,6.51822308690013
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,28:37:36 h,,GBR,1989.0,M,M23,8.978,52380,28.62666666666667,8.978,ELITE,257.0,8.977643223102001,6.6832684824902735
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,28:42:04 h,,FRA,1982.0,M,M23,8.954,123047,28.70111111111111,8.954,ELITE,257.0,8.954357167744183,6.70064850843061
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,29:06:35 h,,RSA,1966.0,M,M50,8.829,138079,29.109722222222224,8.829,ELITE,257.0,8.828665489765733,6.796044098573281
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,29:32:05 h,I Run For Hope,ITA,1948.0,M,M65,8.702,418504,29.534722222222225,8.702,ELITE,257.0,8.701622384199387,6.895265888456551
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,29:36:05 h,,GBR,1972.0,M,M40,8.682,45482,29.60138888888889,8.682,ELITE,257.0,8.682025055130671,6.910830090791181
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,29:48:36 h,Akuo Energy,FRA,1978.0,M,M35,8.621,22204,29.810000000000002,8.621,ELITE,257.0,8.621268030862126,6.959533073929962
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,29:58:43 h,,BRA,1980.0,F,W35,8.573,43024,29.97861111111111,8.573,ELITE,257.0,8.572778740398247,6.998897535667964
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,30:02:26 h,,SWE,1977.0,F,W35,8.555,334585,30.040555555555557,8.555,MID,257.0,8.55510143694635,7.013359273670558
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,30:08:09 h,,GBR,1987.0,M,M23,8.528,418505,30.135833333333334,8.528,MID,257.0,8.528053535381467,7.035603112840467
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,30:39:59 h,Akuo Energy,FRA,1980.0,M,M35,8.381,418506,30.66638888888889,8.381,MID,257.0,8.38051069303164,7.1594682230869
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,30:41:31 h,,MAR,1986.0,F,W23,8.374,418507,30.691944444444445,8.374,MID,257.0,8.37353268592012,7.165434500648509
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,30:44:37 h,,FRA,1976.0,M,M35,8.359,146747,30.74361111111111,8.359,MID,257.0,8.359460411829016,7.177496757457847
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,30:47:58 h,,BEL,1989.0,M,M23,8.344,58100,30.799444444444447,8.344,MID,257.0,8.344306354732227,7.190531776913101
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,30:48:00 h,,FRA,1959.0,M,M55,8.344,418508,30.8,8.344,MID,257.0,8.344155844155845,7.190661478599221
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,30:48:37 h,Groupama Rois De Coeur,FRA,1974.0,M,M40,8.341,418509,30.810277777777777,8.341,MID,257.0,8.34137237754357,7.193060959792477
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,30:52:16 h,,GBR,1983.0,M,M23,8.325,69087,30.871111111111112,8.325,MID,257.0,8.32493521451195,7.207263294422828
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,30:52:45 h,,RUS,1987.0,M,M23,8.323,129464,30.879166666666666,8.323,MID,257.0,8.322763459722035,7.2091439688715955
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,30:54:45 h,,USA,1981.0,M,M23,8.314,418510,30.912499999999998,8.314,MID,257.0,8.313788920339668,7.216926070038911
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:00:21 h,La Patate Furieuse,FRA,1967.0,M,M45,8.289,335358,31.00583333333333,8.289,MID,257.0,8.288762867202408,7.238715953307393
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:01:39 h,,ITA,1971.0,M,M40,8.283,123191,31.0275,8.283,MID,257.0,8.28297478043671,7.243774319066147
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:02:31 h,,ESP,1969.0,M,M45,8.279,276160,31.041944444444447,8.279,MID,257.0,8.279120544782597,7.247146562905318
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:03:22 h,,ESP,1974.0,M,M40,8.275,395347,31.05611111111111,8.275,MID,257.0,8.275343911557933,7.250453955901427
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:09:19 h,,FRA,1968.0,M,M45,8.249,123056,31.155277777777776,8.249,MID,257.0,8.249003646608832,7.273605706874189
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:16:13 h,,FRA,1984.0,M,M23,8.219,259262,31.27027777777778,8.219,MID,257.0,8.218666998303323,7.3004539559014265
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:16:19 h,,ITA,1988.0,M,M23,8.218,204650,31.271944444444443,8.218,MID,257.0,8.218228976985051,7.300843060959792
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:16:46 h,,GBR,1978.0,M,M35,8.216,389936,31.279444444444444,8.216,MID,257.0,8.216258458696695,7.302594033722438
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:18:59 h,Team Gatorade,FRA,1979.0,M,M35,8.207,418511,31.31638888888889,8.207,MID,257.0,8.206565607287628,7.311219195849548
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:20:21 h,,MAR,1976.0,M,M35,8.201,418512,31.339166666666664,8.201,MID,257.0,8.200600951950436,7.316536964980544
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:21:34 h,,ESP,1964.0,M,M50,8.195,72684,31.359444444444446,8.195,MID,257.0,8.195298244370825,7.3212710765239954
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:32:25 h,,ITA,1971.0,M,M40,8.148,418513,31.540277777777778,8.148,MID,257.0,8.14831124223876,7.363488975356679
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:32:33 h,,ESP,1969.0,M,M45,8.148,123325,31.5425,8.148,MID,257.0,8.147737179995245,7.364007782101167
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:37:01 h,,FRA,1986.0,F,W23,8.129,4367,31.616944444444446,8.129,MID,257.0,8.128552727528312,7.381387808041504
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:38:58 h,,AUS,1971.0,M,M40,8.12,59700,31.649444444444445,8.12,MID,257.0,8.120205725921116,7.388975356679636
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:46:52 h,,GBR,1982.0,M,M23,8.087,53958,31.78111111111111,8.087,MID,257.0,8.086564346397232,7.419714656290531
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:48:10 h,,GBR,1981.0,M,M23,8.081,418514,31.802777777777777,8.081,MID,257.0,8.081055113983755,7.424773022049286
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:53:12 h,,GBR,1992.0,M,M23,8.06,147137,31.886666666666667,8.06,MID,257.0,8.05979510767301,7.444357976653696
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:54:28 h,,GBR,1976.0,M,M35,8.054,24789,31.907777777777778,8.054,MID,257.0,8.05446251349375,7.449286640726329
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,31:55:23 h,,ESP,1972.0,M,M40,8.051,123051,31.923055555555557,8.051,MID,257.0,8.050607798264926,7.4528534370946815
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,32:02:15 h,Akuo Energy,FRA,1983.0,M,M23,8.022,22182,32.0375,8.022,MID,257.0,8.021849395239952,7.479571984435799
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,32:09:49 h,,GRE,1980.0,M,M35,7.99,323414,32.16361111111111,7.99,MID,257.0,7.9903963243486,7.509014267185473
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,32:15:24 h,,GBR,1973.0,M,M40,7.967,236252,32.25666666666667,7.967,MID,257.0,7.96734525162757,7.530739299610895
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,32:16:47 h,,FRA,1972.0,F,W40,7.962,418515,32.27972222222222,7.962,MID,257.0,7.96165463354187,7.536121919584954
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,32:28:48 h,,GBR,1978.0,M,M35,7.913,27051,32.480000000000004,7.913,MID,257.0,7.912561576354679,7.582879377431907
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,32:33:50 h,,GBR,1989.0,M,M23,7.892,418516,32.56388888888888,7.892,MID,257.0,7.892177770195344,7.602464332036315
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,32:34:06 h,,USA,1966.0,M,M45,7.891,74472,32.568333333333335,7.891,MID,257.0,7.89110076249936,7.6035019455252915
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,32:37:35 h,,BEL,1956.0,M,M55,7.877,375997,32.62638888888889,7.877,MID,257.0,7.877059299306117,7.617055771725033
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,32:39:22 h,,POR,1956.0,M,M55,7.87,418517,32.65611111111111,7.87,MID,257.0,7.869889930419694,7.623994811932555
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,32:40:25 h,,GBR,1990.0,M,M23,7.866,418518,32.67361111111111,7.866,MID,257.0,7.865674814027631,7.628080415045394
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,32:45:19 h,,CRC,1977.0,M,M35,7.846,212593,32.75527777777778,7.846,MID,257.0,7.846063823472044,7.647146562905318
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,32:48:37 h,Legendre,FRA,1985.0,M,M23,7.833,418519,32.81027777777778,7.833,MID,257.0,7.832911435271807,7.659987029831387
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,33:00:51 h,,FRA,1971.0,M,M45,7.785,57744,33.01416666666667,7.785,MID,257.0,7.784536941212106,7.7075875486381324
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,33:03:18 h,,NED,1979.0,M,M35,7.775,78517,33.055,7.775,MID,257.0,7.77492058690062,7.7171206225680935
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,33:08:13 h,,POR,1959.0,M,M55,7.756,52111,33.136944444444445,7.756,MID,257.0,7.755693963602223,7.736251621271077
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,33:11:42 h,,DEN,1973.0,M,M40,7.742,65490,33.19499999999999,7.742,MID,257.0,7.742129838831151,7.749805447470816
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,33:11:56 h,,GBR,1983.0,M,M23,7.741,418520,33.19888888888889,7.741,MID,257.0,7.741222932494394,7.7507133592736706
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,33:19:55 h,Hbt,FRA,1967.0,M,M45,7.71,418521,33.331944444444446,7.71,MID,257.0,7.710321263385974,7.781776913099871
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,33:22:43 h,,GBR,1975.0,M,M40,7.7,418522,33.37861111111111,7.7,MID,257.0,7.699541456188677,7.792671854734111
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,33:31:47 h,,GER,1971.0,M,M45,7.665,58954,33.52972222222222,7.665,MID,257.0,7.664841309948885,7.8279507133592725
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,33:35:06 h,,FRA,1971.0,M,M45,7.652,7333,33.585,7.652,MID,257.0,7.652225695995236,7.840856031128404
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,33:39:38 h,Scap18,FRA,1980.0,M,M35,7.635,418523,33.660555555555554,7.635,MID,257.0,7.635049266368483,7.858495460440985
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,33:43:55 h,,GBR,1994.0,M,MU23,7.619,418524,33.731944444444444,7.619,MID,257.0,7.618890764606579,7.875162127107653
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,33:51:48 h,,GER,1966.0,M,M45,7.589,418525,33.86333333333334,7.589,MID,257.0,7.589329658430947,7.905836575875487
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,33:53:11 h,,FRA,1962.0,M,M50,7.584,418526,33.88638888888889,7.584,MID,257.0,7.58416604503611,7.9112191958495455
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,33:55:28 h,Royal Dragoons Guards,GBR,1972.0,M,M40,7.576,11607,33.92444444444444,7.576,MID,257.0,7.575658325691079,7.920103761348896
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,33:56:36 h,Csdst Mds Challenge,GBR,1977.0,M,M35,7.571,418527,33.94333333333333,7.571,MID,257.0,7.571442600412453,7.924513618677041
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,33:57:47 h,,FRA,1963.0,M,M50,7.567,44620,33.963055555555556,7.567,MID,257.0,7.567045891368889,7.929118028534371
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:00:23 h,Scap18,FRA,1983.0,M,M23,7.557,316873,34.006388888888885,7.557,MID,257.0,7.557403429094207,7.93923476005188
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:02:24 h,,GBR,1971.0,M,M40,7.55,418528,34.04,7.55,MID,257.0,7.54994124559342,7.947081712062256
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:03:09 h,Csdst Mds Challenge,GBR,1975.0,M,M40,7.547,418529,34.052499999999995,7.547,MID,257.0,7.547169811320756,7.949999999999999
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:08:42 h,,BEL,1988.0,M,M23,7.527,418530,34.144999999999996,7.527,MID,257.0,7.526724264167521,7.971595330739299
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:09:05 h,,FRA,1977.0,M,M35,7.525,126389,34.15138888888889,7.525,MID,257.0,7.525316198300053,7.973086900129702
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:15:16 h,,CAN,1974.0,M,M40,7.503,418531,34.254444444444445,7.503,MID,257.0,7.502676051769438,7.997146562905318
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:21:29 h,,GBR,1990.0,M,M23,7.48,381912,34.35805555555556,7.48,MID,257.0,7.4800507725020005,8.021335927367057
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:21:56 h,,FRA,1971.0,M,M40,7.478,70738,34.36555555555556,7.478,MID,257.0,7.478418312910213,8.023086900129703
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:23:46 h,,RSA,1967.0,M,M45,7.472,36323,34.39611111111111,7.472,MID,257.0,7.4717749099542905,8.030220492866407
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:25:26 h,,GBR,1973.0,F,W40,7.466,418532,34.42388888888889,7.466,MID,257.0,7.465745686942207,8.036705577172503
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:31:04 h,,GBR,1970.0,M,M45,7.445,418533,34.51777777777777,7.445,MID,257.0,7.445438743320673,8.058625162127107
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:40:38 h,,GBR,1990.0,M,M23,7.411,339588,34.67722222222222,7.411,MID,257.0,7.411204921578366,8.095849546044098
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:40:39 h,,GBR,1985.0,M,M23,7.411,418534,34.677499999999995,7.411,MID,257.0,7.4111455554754535,8.095914396887158
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:41:15 h,,FRA,1964.0,M,M50,7.409,317116,34.6875,7.409,MID,257.0,7.409009009009009,8.098249027237355
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:41:46 h,,ESP,1977.0,M,M35,7.407,418535,34.69611111111111,7.407,MID,257.0,7.407170191984373,8.100259403372243
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:42:00 h,,RUS,1981.0,M,M23,7.406,230936,34.7,7.406,MID,257.0,7.406340057636887,8.101167315175097
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:43:46 h,Trakks Team 1,BEL,1966.0,M,M45,7.4,418536,34.72944444444445,7.4,MID,257.0,7.40006078735623,8.108041504539559
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:47:21 h,Solidarity Mds,GBR,1985.0,M,M23,7.387,147316,34.78916666666667,7.387,MID,257.0,7.387357175365895,8.121984435797666
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:47:44 h,I Run For Hope,USA,1976.0,M,M35,7.386,50452,34.79555555555555,7.386,MID,257.0,7.386000766381403,8.123476005188067
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:56:29 h,,BEL,1972.0,M,M40,7.355,384138,34.94138888888889,7.355,MID,257.0,7.355174140823125,8.157522697795072
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,34:59:53 h,,GBR,1982.0,M,M23,7.343,390051,34.99805555555556,7.343,MID,257.0,7.343265102029477,8.170752269779507
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:00:56 h,,BEL,1990.0,M,M23,7.34,282883,35.01555555555556,7.34,MID,257.0,7.339595100590214,8.174837872892349
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:05:42 h,,GBR,1968.0,M,M45,7.323,152254,35.095,7.323,MID,257.0,7.322980481550078,8.193385214007781
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:06:58 h,,GBR,1981.0,M,M23,7.319,350382,35.11611111111111,7.319,MID,257.0,7.318578050594061,8.198313878080414
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:07:01 h,,USA,1961.0,F,W50,7.318,388425,35.11694444444444,7.318,MID,257.0,7.3184043790193085,8.198508430609598
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:10:31 h,,GBR,1989.0,M,M23,7.306,418537,35.17527777777777,7.306,MID,257.0,7.306267817517039,8.212127107652398
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:11:28 h,,GBR,1976.0,M,M35,7.303,123208,35.191111111111105,7.303,MID,257.0,7.3029805506441035,8.215823605706873
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:17:05 h,,AUT,1980.0,M,M35,7.284,418538,35.28472222222222,7.284,MID,257.0,7.283605589450896,8.237678339818418
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:23:55 h,,GBR,1988.0,F,W23,7.26,383900,35.39861111111111,7.26,MID,257.0,7.260171852316868,8.26426718547341
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:25:44 h,,FRA,1964.0,M,M50,7.254,418539,35.428888888888885,7.254,MID,257.0,7.253967258357901,8.271335927367055
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:29:29 h,,GBR,1985.0,M,M23,7.241,418540,35.49138888888889,7.241,MID,257.0,7.241193090655792,8.285927367055773
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:30:46 h,,FRA,1978.0,M,M35,7.237,271455,35.51277777777778,7.237,MID,257.0,7.236831813275347,8.290920881971465
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:35:41 h,,USA,1971.0,M,M40,7.22,418541,35.594722222222224,7.22,MID,257.0,7.220171529799205,8.310051880674449
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:35:46 h,,USA,1971.0,M,M40,7.22,133278,35.596111111111114,7.22,MID,257.0,7.2198898131818385,8.310376134889754
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:36:47 h,,ITA,1973.0,M,M40,7.216,85906,35.613055555555555,7.216,MID,257.0,7.21645463976226,8.314332036316472
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:37:21 h,,ESP,1959.0,M,M55,7.215,418542,35.6225,7.215,MID,257.0,7.214541371324303,8.316536964980545
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:39:24 h,,FRA,1970.0,M,M45,7.208,5946,35.656666666666666,7.208,MID,257.0,7.207628307001963,8.324513618677043
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:39:34 h,,GER,1970.0,M,M45,7.207,418543,35.659444444444446,7.207,MID,257.0,7.207066851543147,8.325162127107653
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:47:54 h,,AUS,1964.0,M,M50,7.179,378938,35.79833333333333,7.179,MID,257.0,7.179105172494064,8.357587548638133
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:48:43 h,Csdst Mds Challenge,GBR,1974.0,M,M40,7.176,203433,35.81194444444444,7.176,MID,257.0,7.1763765968834115,8.360765239948119
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:56:03 h,,SVK,1977.0,M,M35,7.152,418544,35.93416666666666,7.152,MID,257.0,7.1519677187449275,8.389299610894941
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:57:18 h,,FRA,1993.0,M,MU23,7.148,189022,35.955000000000005,7.148,MID,257.0,7.147823668474481,8.394163424124514
2016,10.-16.04.2016,Marathon des Sables (MAR),257km/6Etappen,973,35:58:11 h,,GBR,1976.0,M,M35,7.145,418545,35.969722222222224,7.145,MID,257.0,7.1448981010263255,8.397600518806746
