year,bib,firstName,lastName,sex,nationality,category,raceTime_sec,raceTime_hrs,lastPointId,lastPointName,lastShortName,dnf_stage,dnf_distance_m,dnf_distance_km,dnf_elevation_gain,dnf_lat,dnf_lon,lastDateTime,startDate,penality,dnf_stage_inferred
2023,814,David,SANCHEZ HARO,MALE,ES,V1 H,64088,17.8022,20,,,2.0,,,,,,2023-04-25T11:17:59.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,817,Luiz,FERRO DE ABREU FREIRE,MALE,PT,V3 H,46008,12.78,12,,,1.0,,,,,,2023-04-24T13:39:14.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,823,David,KILGORE,MALE,US,SE H,34744,9.6511,16,,,1.0,,,,,,2023-04-25T07:04:03.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,847,Rebeca,RAMOS,FEMALE,MX,V3 F,146984,40.8289,32,,,3.0,,,,,,2023-04-26T19:03:11.000+00:00,2023-04-23T08:30:10.000+00:00,1800,3
2023,848,Gavin,SANDFORD,MALE,GB,V2 H,28468,7.9078,8,,,1.0,,,,,,2023-04-24T08:09:17.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,856,Ian,RICHARDS,MALE,GB,V2 H,30408,8.4467,8,,,1.0,,,,,,2023-04-24T08:09:17.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,857,Katherine,RICHARDS,FEMALE,GB,V1 F,0,,0,,,1.0,,,,,,2023-04-23T08:30:10.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,858,Keenan,GOSLIN,MALE,US,V1 H,43780,12.1611,10,,,1.0,,,,,,2023-04-24T11:41:32.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,859,Claire,BOCHENEK,FEMALE,US,SE F,92888,25.8022,20,,,2.0,,,,,,2023-04-25T14:00:06.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,861,Darin,DOBLER,MALE,US,V1 H,61393,17.0536,12,,,1.0,,,,,,2023-04-24T15:27:41.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,862,Julie,CORNELIUS,FEMALE,US,V1 F,61403,17.0564,12,,,1.0,,,,,,2023-04-24T15:27:43.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,865,Peter,BONO,MALE,US,SE H,53459,14.8497,16,,,1.0,,,,,,2023-04-25T07:04:03.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,867,David,KAUFMAN,MALE,US,V2 H,57499,15.9719,12,,,1.0,,,,,,2023-04-24T15:00:42.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,869,Paul,TEMPLER,MALE,US,V2 H,83587,23.2186,20,,,2.0,,,,,,2023-04-25T12:45:15.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,871,David,LIANO GONZALEZ,MALE,ES,V1 H,59591,16.5531,18,,,1.0,,,,,,2023-04-25T09:28:41.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,880,Edward,BROWN,MALE,NZ,V1 H,46609,12.9469,16,,,1.0,,,,,,2023-04-25T07:04:03.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,882,Mark,CRAIG,MALE,NZ,V2 H,63007,17.5019,26,,,2.0,,,,,,2023-04-26T07:19:20.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,896,Cho Ming,LAI,MALE,GB,V1 H,59727,16.5908,16,,,1.0,,,,,,2023-04-25T07:04:03.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,899,Chun Yim,CHENG,MALE,HK,V4 H,52112,14.4756,10,,,1.0,,,,,,2023-04-24T11:55:36.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,911,Lai Kwan Janis,YUEN,FEMALE,HK,V3 F,89443,24.8453,20,,,2.0,,,,,,2023-04-25T12:59:31.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,913,Victor,YUNG,MALE,HK,V4 H,99869,27.7414,26,,,2.0,,,,,,2023-04-26T07:19:20.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,918,Andrew,BAKER,MALE,GB,V2 H,21424,5.9511,8,,,1.0,,,,,,2023-04-24T08:09:17.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,919,Khan,ASAF,MALE,SG,V3 H,51220,14.2278,10,,,1.0,,,,,,2023-04-24T11:42:01.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,923,Hyo Young,LEE,FEMALE,KR,V2 F,67555,18.7653,16,,,1.0,,,,,,2023-04-25T07:04:03.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,924,Hangoo,LEE,MALE,KR,V3 H,63078,17.5217,16,,,1.0,,,,,,2023-04-25T07:04:03.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,925,Daehwan,OH,MALE,KR,V2 H,42321,11.7558,10,,,1.0,,,,,,2023-04-24T11:04:55.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,926,Heesun,IM,FEMALE,KR,V2 F,59878,16.6328,12,,,1.0,,,,,,2023-04-24T15:32:41.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,927,Ingeun,KIM,MALE,KR,V2 H,90218,25.0606,20,,,2.0,,,,,,2023-04-25T13:02:18.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,933,Ayumi,FURUKAWA,FEMALE,JP,SE F,10305,2.8625,2,,,1.0,,,,,,2023-04-23T11:21:55.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,938,Hiroaki,SUNAGAWA,MALE,JP,V4 H,46157,12.8214,10,,,1.0,,,,,,2023-04-24T11:34:26.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,946,Hayato,KATSUKI,MALE,JP,V3 H,44719,12.4219,16,,,1.0,,,,,,2023-04-25T07:04:03.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,949,Naoya,KOSHIKAWA,MALE,JP,V1 H,107717,29.9214,26,,,2.0,,,,,,2023-04-26T07:19:20.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,951,Yoshikazu,NAGANUMA,MALE,JP,V2 H,97099,26.9719,20,,,2.0,,,,,,2023-04-25T13:41:12.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,952,Hiroyuki,SHIBATA,MALE,JP,V3 H,136313,37.8647,30,,,3.0,,,,,,2023-04-26T14:59:11.000+00:00,2023-04-23T08:30:10.000+00:00,0,3
2023,956,Ryo,CHIMORI,MALE,JP,V1 H,180453,50.1258,38,,,3.0,,,,,,2023-04-27T07:07:12.000+00:00,2023-04-23T08:30:10.000+00:00,1800,3
2023,963,Kanji,KUROSAWA,MALE,JP,V5 H,0,,0,,,1.0,,,,,,2023-04-23T08:30:10.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,969,Henry,BOTHA,MALE,ZA,V5 H,52215,14.5042,10,,,1.0,,,,,,2023-04-24T11:56:08.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,973,Douglas,SUTHERLAND,MALE,GB,V2 H,80865,22.4625,20,,,2.0,,,,,,2023-04-25T12:11:10.000+00:00,2023-04-23T08:30:10.000+00:00,1800,2
2023,975,Robert,WILLCOCK,MALE,GB,V2 H,116612,32.3922,30,,,3.0,,,,,,2023-04-26T14:12:11.000+00:00,2023-04-23T08:30:10.000+00:00,0,3
2023,985,Benjamin,ANKRETT,MALE,GB,SE H,138118,38.3661,34,,,3.0,,,,,,2023-04-26T22:28:57.000+00:00,2023-04-23T08:30:10.000+00:00,0,3
2023,990,Paul,BAKER,MALE,GB,V2 H,45977,12.7714,12,,,1.0,,,,,,2023-04-24T13:40:56.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,995,Alan,BASTEY,MALE,GB,V1 H,92663,25.7397,20,,,2.0,,,,,,2023-04-25T12:47:34.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,996,Jonathan,BAYLEY,MALE,GB,SE H,55788,15.4967,12,,,1.0,,,,,,2023-04-24T15:01:40.000+00:00,2023-04-23T08:30:10.000+00:00,7200,1
2023,1002,Paul,BLINSTONE,MALE,GB,V2 H,84919,23.5886,20,,,2.0,,,,,,2023-04-25T12:53:06.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,1003,Sam,BOATWRIGHT,MALE,GB,V1 H,94321,26.2003,28,,,2.0,,,,,,2023-04-26T09:51:42.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,1004,Rosie,BOGGIS,FEMALE,GB,SE F,90289,25.0803,30,,,3.0,,,,,,2023-04-26T12:03:16.000+00:00,2023-04-23T08:30:10.000+00:00,0,3
2023,1007,Mohammed,BOUHMIDI,MALE,GB,V2 H,68277,18.9658,16,,,1.0,,,,,,2023-04-25T07:04:03.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1010,George,BOWNES,MALE,GB,V1 H,23646,6.5683,8,,,1.0,,,,,,2023-04-24T08:09:17.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1012,Jonathan,BRANDLING HARRIS,MALE,GB,SE H,70796,19.6656,26,,,2.0,,,,,,2023-04-26T07:19:20.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,1017,Nicholas,BALDWIN,MALE,GB,SE H,75342,20.9283,26,,,2.0,,,,,,2023-04-26T07:19:20.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,1023,Bryn,DAVIS,MALE,GB,V2 H,54985,15.2736,18,,,1.0,,,,,,2023-04-25T09:06:37.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1027,Zoe,CHEGWYN,FEMALE,GB,V2 F,50405,14.0014,10,,,1.0,,,,,,2023-04-24T11:34:24.000+00:00,2023-04-23T08:30:10.000+00:00,5400,1
2023,1039,Darryl,CORBIN JONES,MALE,GB,V1 H,31579,8.7719,10,,,1.0,,,,,,2023-04-24T10:46:16.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1043,Paul,CRUICKSHANK,MALE,GB,V3 H,48755,13.5431,12,,,1.0,,,,,,2023-04-24T14:50:53.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1047,Nicola,DAVIES,FEMALE,GB,V1 F,39414,10.9483,10,,,1.0,,,,,,2023-04-24T11:34:06.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1065,Diana,FARRELL THOMAS,FEMALE,GB,SE F,100479,27.9108,26,,,2.0,,,,,,2023-04-26T07:19:20.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,1068,Jack,FIRMAN,MALE,GB,SE H,57325,15.9236,12,,,1.0,,,,,,2023-04-24T15:35:05.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1081,Roger,GILL,MALE,GB,V1 H,76028,21.1189,28,,,2.0,,,,,,2023-04-26T10:09:33.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,1084,Jolyon,GOUGH,MALE,GB,V2 H,43432,12.0644,12,,,1.0,,,,,,2023-04-24T13:19:27.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1088,Benjamin,GRIFFITHS,MALE,GB,SE H,111116,30.8656,30,,,3.0,,,,,,2023-04-26T13:35:05.000+00:00,2023-04-23T08:30:10.000+00:00,7200,3
2023,1106,Stewart,IDE,MALE,GB,V1 H,67522,18.7561,18,,,1.0,,,,,,2023-04-25T09:12:45.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1110,Nicholas,JENKIN,MALE,GB,SE H,72498,20.1383,16,,,1.0,,,,,,2023-04-25T07:04:03.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1111,Christopher,JENKINS,MALE,GB,V4 H,115726,32.1461,28,,,2.0,,,,,,2023-04-26T10:33:42.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,1114,Jason,JOHNSTON,MALE,GB,SE H,60362,16.7672,12,,,1.0,,,,,,2023-04-24T15:42:40.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1115,Daniel,JONES,MALE,GB,V1 H,111007,30.8353,28,,,2.0,,,,,,2023-04-26T09:54:35.000+00:00,2023-04-23T08:30:10.000+00:00,1800,2
2023,1121,Sian,KERR,FEMALE,GB,V1 F,9572,2.6589,2,,,1.0,,,,,,2023-04-23T11:09:42.000+00:00,2023-04-23T08:30:10.000+00:00,1800,1
2023,1122,Benjamin,KIRBY,MALE,GB,V1 H,147314,40.9206,34,,,3.0,,,,,,2023-04-26T22:02:50.000+00:00,2023-04-23T08:30:10.000+00:00,0,3
2023,1125,Robert,LANGFORD LEE,MALE,GB,V2 H,55673,15.4647,16,,,1.0,,,,,,2023-04-25T07:04:03.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1126,Peter,LEAK,MALE,GB,V2 H,68856,19.1267,18,,,1.0,,,,,,2023-04-25T09:25:42.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1127,Michael,LEE,MALE,GB,V2 H,88974,24.715,30,,,3.0,,,,,,2023-04-26T12:28:54.000+00:00,2023-04-23T08:30:10.000+00:00,0,3
2023,1137,Carl,MAGUIRE,MALE,GB,SE H,97177,26.9936,26,,,2.0,,,,,,2023-04-26T07:19:20.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,1140,David,MARTIN,MALE,GB,V2 H,211503,58.7508,46,,,4.0,,,,,,2023-04-28T12:49:36.000+00:00,2023-04-23T08:30:10.000+00:00,0,4
2023,1148,Craig,MCEWEN,MALE,GB,V1 H,69661,19.3503,20,,,2.0,,,,,,2023-04-25T11:44:28.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,1149,Jonathan,MCKINLEY,MALE,GB,V2 H,201374,55.9372,44,,,4.0,,,,,,2023-04-28T07:11:21.000+00:00,2023-04-23T08:30:10.000+00:00,0,4
2023,1153,John,MCVAY,MALE,GB,V2 H,122713,34.0869,30,,,3.0,,,,,,2023-04-26T13:59:03.000+00:00,2023-04-23T08:30:10.000+00:00,1800,3
2023,1155,Clive,MITCHELL,MALE,GB,V3 H,83839,23.2886,20,,,2.0,,,,,,2023-04-25T13:08:07.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,1161,Jodie,MOSS,FEMALE,GB,SE F,86136,23.9267,34,,,3.0,,,,,,2023-04-26T21:10:45.000+00:00,2023-04-23T08:30:10.000+00:00,0,3
2023,1165,Darren,MUSTOE,MALE,GB,V2 H,49193,13.6647,12,,,1.0,,,,,,2023-04-24T13:32:09.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1168,Rachel,NICHOLLS LEE,FEMALE,GB,V1 F,108112,30.0311,28,,,2.0,,,,,,2023-04-26T10:42:14.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,1169,Leigh,NORRIS,MALE,GB,V1 H,62417,17.3381,16,,,1.0,,,,,,2023-04-25T07:04:03.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1170,Fiona,OAKES,FEMALE,GB,V2 F,21698,6.0272,8,,,1.0,,,,,,2023-04-24T08:09:17.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1172,Richard,OGDEN,MALE,GB,V1 H,21744,6.04,4,,,1.0,,,,,,2023-04-23T14:32:34.000+00:00,2023-04-23T08:30:10.000+00:00,7200,1
2023,1173,Lisa,OXNARD,FEMALE,GB,V1 F,109713,30.4758,26,,,2.0,,,,,,2023-04-26T07:19:20.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,1183,Elizabeth,POMEROY,FEMALE,GB,V2 F,55387,15.3853,12,,,1.0,,,,,,2023-04-24T15:00:42.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1189,David,RATCLIFFE,MALE,GB,V3 H,72690,20.1917,18,,,1.0,,,,,,2023-04-25T09:56:00.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1190,Samantha,RAWLINGS JOHNSON,FEMALE,GB,V2 F,85470,23.7417,20,,,2.0,,,,,,2023-04-25T12:25:20.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,1192,Maria,ROBERTS,FEMALE,GB,V2 F,56540,15.7056,12,,,1.0,,,,,,2023-04-24T14:46:11.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1201,Daniel,SHOOTER,MALE,GB,V1 H,180296,50.0822,45,,,4.0,,,,,,2023-04-28T10:49:09.000+00:00,2023-04-23T08:30:10.000+00:00,1800,4
2023,1202,Duncan,SLATER,MALE,GB,V1 H,35868,9.9633,8,,,1.0,,,,,,2023-04-24T08:09:17.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1205,Matthew,STAFFORD,MALE,GB,V1 H,48215,13.3931,10,,,1.0,,,,,,2023-04-24T11:49:17.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1207,Patrick,STANNAH,MALE,GB,V2 H,83121,23.0892,18,,,1.0,,,,,,2023-04-25T09:34:35.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1210,Lee,SWIFT,MALE,GB,V2 H,27087,7.5242,4,,,1.0,,,,,,2023-04-23T16:01:37.000+00:00,2023-04-23T08:30:10.000+00:00,1800,1
2023,1211,Claire,SWIFT,FEMALE,GB,V2 F,148391,41.2197,34,,,3.0,,,,,,2023-04-26T21:21:16.000+00:00,2023-04-23T08:30:10.000+00:00,1800,3
2023,1216,Sarah,THOMAS BRITTON,FEMALE,GB,V1 F,10344,2.8733,2,,,1.0,,,,,,2023-04-23T11:22:34.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1217,James,THOMPSON,MALE,GB,V1 H,38048,10.5689,12,,,1.0,,,,,,2023-04-24T12:46:25.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1218,John,THOMSON,MALE,GB,V2 H,195354,54.265,38,,,3.0,,,,,,2023-04-27T07:57:43.000+00:00,2023-04-23T08:30:10.000+00:00,3600,3
2023,1219,Alan,THORNBURROW,MALE,GB,V1 H,101659,28.2386,28,,,2.0,,,,,,2023-04-26T09:57:04.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,1224,Finn,TURLEY,MALE,GB,SE H,35968,9.9911,10,,,1.0,,,,,,2023-04-24T11:09:09.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1232,Andrew,WALWYN,MALE,GB,V2 H,132997,36.9436,30,,,3.0,,,,,,2023-04-26T13:29:50.000+00:00,2023-04-23T08:30:10.000+00:00,0,3
2023,1233,Elizabeth,WARD,FEMALE,GB,V4 F,11307,3.1408,2,,,1.0,,,,,,2023-04-23T11:38:37.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1241,Beatrice,WILLIAMS,FEMALE,GB,V1 F,77811,21.6142,20,,,2.0,,,,,,2023-04-25T12:37:26.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2023,1245,Harry,YATES,MALE,GB,SE H,141095,39.1931,44,,,4.0,,,,,,2023-04-28T07:11:21.000+00:00,2023-04-23T08:30:10.000+00:00,0,4
2023,1251,Alan,HEANEY,MALE,IE,V1 H,108053,30.0147,34,,,3.0,,,,,,2023-04-26T20:57:12.000+00:00,2023-04-23T08:30:10.000+00:00,0,3
2023,1256,Michael,MC KENNA,MALE,IE,V1 H,39444,10.9567,18,,,1.0,,,,,,2023-04-25T08:51:57.000+00:00,2023-04-23T08:30:10.000+00:00,0,1
2023,1257,Robert,MEAD,MALE,GB,V2 H,75088,20.8578,20,,,2.0,,,,,,2023-04-25T12:37:51.000+00:00,2023-04-23T08:30:10.000+00:00,0,2
2024,16,Saad,ABID,MALE,MA,V1 H,15636,4.3433,12,,,1.0,,,,,,2024-04-15T07:02:35.000+01:00,2024-04-14T07:31:04.000+01:00,0,1
2024,32,Thibault,ARZAILLER,MALE,FR,V1 H,95028,26.3967,28,,,2.0,,,,,,2024-04-16T14:14:46.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,57,Amy,JACKSON,FEMALE,GB,V1 F,203531,56.5364,50,,,4.0,,,,,,2024-04-18T15:25:35.000+01:00,2024-04-14T07:31:04.000+01:00,0,4
2024,65,Nina,STEIN,FEMALE,DE,V1 F,84652,23.5144,28,,,2.0,,,,,,2024-04-16T13:58:10.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,66,Steven,MANDIS,MALE,US,V2 H,106276,29.5211,30,,,3.0,,,,,,2024-04-16T17:01:45.000+01:00,2024-04-14T07:31:04.000+01:00,0,3
2024,79,Pierre,NEUVILLE,MALE,FR,V3 H,29618,8.2272,12,,,1.0,,,,,,2024-04-15T07:02:35.000+01:00,2024-04-14T07:31:04.000+01:00,0,1
2024,80,Pascal,LE MOAL,MALE,FR,V1 H,171079,47.5219,40,,,4.0,,,,,,2024-04-17T17:31:19.000+01:00,2024-04-14T07:31:04.000+01:00,0,4
2024,82,Thierry,BUREAU,MALE,FR,V3 H,68234,18.9539,24,,,2.0,,,,,,2024-04-16T06:01:46.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,97,Patrick,LOCQUET,MALE,FR,V3 H,69848,19.4022,26,,,2.0,,,,,,2024-04-16T09:17:19.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,98,Juergen,KUNZ,MALE,DE,V3 H,79473,22.0758,26,,,2.0,,,,,,2024-04-16T09:55:42.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,110,Torsten,LEHMANN,MALE,DE,V2 H,56069,15.5747,22,,,2.0,,,,,,2024-04-15T16:18:18.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,122,Jean Yves,MARTIN,MALE,FR,V3 H,5727,1.5908,2,,,1.0,,,,,,2024-04-14T09:06:31.000+01:00,2024-04-14T07:31:04.000+01:00,0,1
2024,132,Jose Manuel,GONZALEZ DE RUEDA,MALE,ES,SE H,221948,61.6522,50,,,4.0,,,,,,2024-04-18T15:25:32.000+01:00,2024-04-14T07:31:04.000+01:00,0,4
2024,135,Daniel,GUILLON,MALE,FR,V3 H,49307,13.6964,28,,,2.0,,,,,,2024-04-16T10:20:06.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,143,Luke,BENJAMIN,MALE,GB,SE H,163466,45.4072,60,,,5.0,,,,,,2024-04-19T10:31:43.000+01:00,2024-04-14T07:31:04.000+01:00,0,5
2024,146,David,LEE,MALE,GB,V4 H,77624,21.5622,28,,,2.0,,,,,,2024-04-16T13:30:31.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,163,Erwin,DE PUTTER,MALE,NL,V2 H,89148,24.7633,30,,,3.0,,,,,,2024-04-16T20:03:41.000+01:00,2024-04-14T07:31:04.000+01:00,0,3
2024,191,Sarah,THOMAS BRITTON,FEMALE,GB,V2 F,83183,23.1064,26,,,2.0,,,,,,2024-04-16T09:49:51.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,197,William,WYLLIE,MALE,GB,V2 H,64003,17.7786,26,,,2.0,,,,,,2024-04-16T09:14:30.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,223,Miloud,ZOUAOUI,MALE,FR,V3 H,74719,20.7553,28,,,2.0,,,,,,2024-04-16T13:27:01.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,262,François,MONVOISIN,MALE,FR,V2 H,89655,24.9042,28,,,2.0,,,,,,2024-04-16T13:45:17.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,269,Wim,VAN LAEREN,MALE,BE,SE H,76165,21.1569,28,,,2.0,,,,,,2024-04-16T14:24:14.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,380,Martin,WALDBURGER,MALE,CH,V1 H,133893,37.1925,42,,,4.0,,,,,,2024-04-17T04:12:42.000+01:00,2024-04-14T07:31:04.000+01:00,0,4
2024,401,Lloyd,SIMON,MALE,GB,V2 H,91130,25.3139,28,,,2.0,,,,,,2024-04-16T13:43:41.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,408,Christophe,DE SAEGHER,MALE,BE,SE H,68661,19.0725,28,,,2.0,,,,,,2024-04-16T12:36:18.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,417,Gijsberdina,PASNAGEL,FEMALE,NL,V2 F,61149,16.9858,26,,,2.0,,,,,,2024-04-16T09:50:58.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,432,Tommy,VANDENBERGHE,MALE,FR,V1 H,69821,19.3947,26,,,2.0,,,,,,2024-04-16T09:44:59.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,441,Patrick,SCHILDER,MALE,NL,V2 H,60381,16.7725,26,,,2.0,,,,,,2024-04-16T09:38:11.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,496,Ines,BEERNAERT,FEMALE,BE,CA F,119682,33.245,50,,,4.0,,,,,,2024-04-18T10:12:40.000+01:00,2024-04-14T07:31:04.000+01:00,0,4
2024,507,Mona Lisa,PINKNEY,FEMALE,US,V3 F,44684,12.4122,14,,,1.0,,,,,,2024-04-15T10:12:57.000+01:00,2024-04-14T07:31:04.000+01:00,0,1
2024,514,Jean-Michel,PERRET,MALE,FR,V2 H,88406,24.5572,28,,,2.0,,,,,,2024-04-16T13:42:48.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,516,Patrick,HAMILTON,MALE,IE,V1 H,146996,40.8322,40,,,4.0,,,,,,2024-04-17T17:26:14.000+01:00,2024-04-14T07:31:04.000+01:00,0,4
2024,525,Robert,RINDER,MALE,GB,V1 H,156157,43.3769,68,,,5.0,,,,,,2024-04-20T06:29:15.000+01:00,2024-04-14T07:31:04.000+01:00,0,5
2024,529,Mehdi,NADI,MALE,FR,SE H,37050,10.2917,16,,,1.0,,,,,,2024-04-15T13:59:22.000+01:00,2024-04-14T07:31:04.000+01:00,0,1
2024,542,Frederic,MALRAISON,MALE,FR,SE H,164413,45.6703,40,,,4.0,,,,,,2024-04-17T17:31:17.000+01:00,2024-04-14T07:31:04.000+01:00,0,4
2024,606,Alejandro,GALLEGOS GARDEA,MALE,MX,SE H,95689,26.5803,28,,,2.0,,,,,,2024-04-16T14:14:41.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,611,Kamran Bill,DOST,MALE,CA,V1 H,92301,25.6392,28,,,2.0,,,,,,2024-04-16T14:29:01.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,612,Severine,KAISER-HEIN,FEMALE,FR,V1 F,74977,20.8269,28,,,2.0,,,,,,2024-04-16T11:55:18.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,625,Michael Paul,BRADY,MALE,GB,V3 H,82360,22.8778,26,,,2.0,,,,,,2024-04-16T09:53:57.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,630,Adam,WINK,MALE,GI,V2 H,66235,18.3986,26,,,2.0,,,,,,2024-04-16T09:22:03.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
2024,641,Laurent,DE GRAEVE,MALE,FR,V2 H,71085,19.7458,30,,,3.0,,,,,,2024-04-16T13:21:01.000+01:00,2024-04-14T07:31:04.000+01:00,0,3
2024,645,Patrick,PILON,MALE,CA,V2 H,102841,28.5669,34,,,3.0,,,,,,2024-04-16T21:03:11.000+01:00,2024-04-14T07:31:04.000+01:00,0,3
2024,658,Rebecca,WALKER,FEMALE,GB,V1 F,74436,20.6767,30,,,3.0,,,,,,2024-04-16T14:54:37.000+01:00,2024-04-14T07:31:04.000+01:00,0,3
2024,666,Matthew,HILL,MALE,GB,SE H,111207,30.8908,48,,,4.0,,,,,,2024-04-18T11:43:40.000+01:00,2024-04-14T07:31:04.000+01:00,0,4
2024,675,Fredrik,JANSSON,MALE,SE,V2 H,55168,15.3244,26,,,2.0,,,,,,2024-04-16T09:47:18.000+01:00,2024-04-14T07:31:04.000+01:00,0,2
